year, uni, subject, num
2010,"Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)","Creative Arts and Design",65
2010,"SRUC - Scotland's Rural College","Veterinary Sciences, Agriculture and related",180
2010,"SRUC - Scotland's Rural College","Physical Sciences",55
2010,"SRUC - Scotland's Rural College","Business and Admin studies",85
2010,"SRUC - Scotland's Rural College","Creative Arts and Design",25
2010,"SRUC - Scotland's Rural College","Combined sciences",35
2010,"SRUC - Scotland's Rural College","Sciences combined with Social Sciences or Arts",85
2010,"The University of Salford","Subjects allied to Medicine",930
2010,"The University of Salford","Biological Sciences",250
2010,"The University of Salford","Veterinary Sciences, Agriculture and related",50
2010,"The University of Salford","Physical Sciences",185
2010,"The University of Salford","Mathematical Sciences",20
2010,"The University of Salford","Engineering",305
2010,"The University of Salford","Computer Sciences",140
2010,"The University of Salford","Technologies",80
2010,"The University of Salford","Architecture, Building and Planning",210
2010,"The University of Salford","Social Studies",290
2010,"The University of Salford","Law",140
2010,"The University of Salford","Business and Admin studies",480
2010,"The University of Salford","Mass Communication and Documentation",80
2010,"The University of Salford","Linguistics, Classics and related",75
2010,"The University of Salford","European Languages, Literature and related",55
2010,"The University of Salford","History and Philosophical studies",40
2010,"The University of Salford","Creative Arts and Design",890
2010,"The University of Salford","Combined arts",95
2010,"The University of Salford","Combined sciences",80
2010,"The University of Salford","Combined social sciences",25
2010,"The University of Salford","Sciences combined with Social Sciences or Arts",95
2010,"The University of Salford","Social Sciences combined with Arts",45
2010,"SAE Institute","Mass Communication and Documentation",5
2010,"SAE Institute","Creative Arts and Design",20
2010,"SOAS, University of London","Social Studies",200
2010,"SOAS, University of London","Law",95
2010,"SOAS, University of London","Business and Admin studies",15
2010,"SOAS, University of London","Linguistics, Classics and related",20
2010,"SOAS, University of London","Non-European Languages, Literature and related",185
2010,"SOAS, University of London","History and Philosophical studies",125
2010,"SOAS, University of London","Creative Arts and Design",15
2010,"SOAS, University of London","Combined arts",80
2010,"SOAS, University of London","Combined social sciences",10
2010,"SOAS, University of London","Social Sciences combined with Arts",140
2010,"The School of Pharmacy (University of London)","Subjects allied to Medicine",200
2010,"The University of Sheffield","Medicine and Dentistry",365
2010,"The University of Sheffield","Subjects allied to Medicine",260
2010,"The University of Sheffield","Biological Sciences",470
2010,"The University of Sheffield","Physical Sciences",330
2010,"The University of Sheffield","Mathematical Sciences",135
2010,"The University of Sheffield","Engineering",635
2010,"The University of Sheffield","Computer Sciences",70
2010,"The University of Sheffield","Technologies",15
2010,"The University of Sheffield","Architecture, Building and Planning",145
2010,"The University of Sheffield","Social Studies",585
2010,"The University of Sheffield","Law",260
2010,"The University of Sheffield","Business and Admin studies",265
2010,"The University of Sheffield","Mass Communication and Documentation",60
2010,"The University of Sheffield","Linguistics, Classics and related",235
2010,"The University of Sheffield","European Languages, Literature and related",105
2010,"The University of Sheffield","Non-European Languages, Literature and related",125
2010,"The University of Sheffield","History and Philosophical studies",220
2010,"The University of Sheffield","Creative Arts and Design",30
2010,"The University of Sheffield","Combined arts",195
2010,"The University of Sheffield","Combined sciences",105
2010,"The University of Sheffield","Combined social sciences",75
2010,"The University of Sheffield","Sciences combined with Social Sciences or Arts",130
2010,"The University of Sheffield","Social Sciences combined with Arts",230
2010,"Sheffield Hallam University","Subjects allied to Medicine",1160
2010,"Sheffield Hallam University","Biological Sciences",740
2010,"Sheffield Hallam University","Physical Sciences",100
2010,"Sheffield Hallam University","Mathematical Sciences",90
2010,"Sheffield Hallam University","Engineering",405
2010,"Sheffield Hallam University","Computer Sciences",385
2010,"Sheffield Hallam University","Technologies",5
2010,"Sheffield Hallam University","Architecture, Building and Planning",285
2010,"Sheffield Hallam University","Social Studies",395
2010,"Sheffield Hallam University","Law",320
2010,"Sheffield Hallam University","Business and Admin studies",1530
2010,"Sheffield Hallam University","Mass Communication and Documentation",275
2010,"Sheffield Hallam University","Linguistics, Classics and related",165
2010,"Sheffield Hallam University","European Languages, Literature and related",20
2010,"Sheffield Hallam University","History and Philosophical studies",100
2010,"Sheffield Hallam University","Creative Arts and Design",700
2010,"Sheffield Hallam University","Education",395
2010,"Sheffield Hallam University","Combined arts",155
2010,"Sheffield Hallam University","Combined sciences",125
2010,"Sheffield Hallam University","Combined social sciences",60
2010,"Sheffield Hallam University","Sciences combined with Social Sciences or Arts",525
2010,"Sheffield Hallam University","Social Sciences combined with Arts",85
2010,"Sheffield Hallam University","General, other combined and unknown",20
2010,"Sheffield College","Veterinary Sciences, Agriculture and related",10
2010,"Sheffield College","Social Studies",15
2010,"Sheffield College","Business and Admin studies",10
2010,"Sheffield College","Mass Communication and Documentation",15
2010,"Sheffield College","Creative Arts and Design",40
2010,"Sheffield College","Sciences combined with Social Sciences or Arts",25
2010,"Shrewsbury College of Arts and Technology","Biological Sciences",5
2010,"Shrewsbury College of Arts and Technology","Computer Sciences",10
2010,"Shrewsbury College of Arts and Technology","Business and Admin studies",5
2010,"Shrewsbury College of Arts and Technology","Creative Arts and Design",10
2010,"Solihull College","Biological Sciences",20
2010,"Solihull College","Veterinary Sciences, Agriculture and related",20
2010,"Solihull College","Engineering",10
2010,"Solihull College","Computer Sciences",25
2010,"Solihull College","Business and Admin studies",20
2010,"Solihull College","Creative Arts and Design",40
2010,"Solihull College","Education",30
2010,"Solihull College","Sciences combined with Social Sciences or Arts",5
2010,"University of Southampton","Medicine and Dentistry",260
2010,"University of Southampton","Subjects allied to Medicine",830
2010,"University of Southampton","Biological Sciences",300
2010,"University of Southampton","Physical Sciences",645
2010,"University of Southampton","Mathematical Sciences",230
2010,"University of Southampton","Engineering",515
2010,"University of Southampton","Computer Sciences",130
2010,"University of Southampton","Technologies",30
2010,"University of Southampton","Social Studies",625
